id,vill_id,dist_id,name
village_78900,9418081001,9418081,KAIGA
village_78901,9418081002,9418081,BAWI
village_78902,9418081003,9418081,TINA
village_78903,9418081004,9418081,KURBAYA
village_78904,9418081005,9418081,WIYANGGER
village_78905,9418081006,9418081,PIRALOME
village_78906,9418081007,9418081,WOLU
village_78907,9418081008,9418081,KOTORAMBUR
village_78908,9418081009,9418081,TUNGGUNALE
village_78909,9418081010,9418081,AGIAN
village_78910,9418090004,9418090,NUGINI
village_78911,9418090006,9418090,YIKU
village_78912,9418090007,9418090,NILOGABU
village_78913,9418090008,9418090,NAKWI
village_78914,9418090009,9418090,NINI
village_78915,9418090011,9418090,BIMO
village_78916,9418090012,9418090,DUGUNAGEP
village_78917,9418100001,9418100,WORAGA
village_78918,9418100002,9418100,WAMOLO
village_78919,9418100003,9418100,KALARIN
village_78920,9418100005,9418100,UMAR
village_78921,9418100006,9418100,WINENGGA
village_78922,9418100007,9418100,WOBE
village_78923,9418100008,9418100,GINGGA
village_78924,9418100009,9418100,PUNGGELAK
village_78925,9418100010,9418100,KURIK
village_78926,9418100011,9418100,GUMBINI
village_78927,9418100012,9418100,MURUNERI
village_78928,9418100013,9418100,NANGGA
village_78929,9418100014,9418100,ENGGAWOGO
village_78930,9418100015,9418100,AWORERA
village_78931,9418100016,9418100,WAMILI
village_78932,9418100017,9418100,OKER
village_78933,9418110002,9418110,TIRIB
village_78934,9418110003,9418110,BEREMO
village_78935,9418110004,9418110,BOLOBUR
village_78936,9418110005,9418110,LUKI
village_78937,9418110007,9418110,TIONER
village_78938,9418110009,9418110,LIWINA
village_78939,9418110010,9418110,ERAGANI
village_78940,9418110011,9418110,PIRAGE
village_78941,9418110012,9418110,LOGULO
village_78942,9418110013,9418110,BAWI
village_78943,9418110014,9418110,KOINGGAMBU
village_78944,9418121001,9418121,GEMBILOME
village_78945,9418121002,9418121,YIDO
village_78946,9418121003,9418121,OMIMBUR
village_78947,9418121004,9418121,MOPI / YUNIKI
village_78948,9418121005,9418121,WENOME
village_78949,9418121006,9418121,WONABUNGGAME
village_78950,9418121007,9418121,TENABAGA
village_78951,9418121009,9418121,KANGGILO
village_78952,9418121010,9418121,YUDIMBA
village_78953,9418121011,9418121,UMAR
village_78954,9418125002,9418125,KANDIMBAGA
village_78955,9418125004,9418125,GABUNAM
village_78956,9418125005,9418125,GULAK
village_78957,9418125006,9418125,KOGOTIME
village_78958,9418125007,9418125,MELAGA
village_78959,9418125008,9418125,PEYOLA
village_78960,9418125009,9418125,EKONI
village_78961,9418125010,9418125,BELELA
village_78962,9418126001,9418126,MILIPAA
village_78963,9418126002,9418126,WANIA
village_78964,9418126003,9418126,NIAGALE
village_78965,9418126004,9418126,TARAWI
village_78966,9418126006,9418126,AMBENA
village_78967,9418126007,9418126,GUNOMBO
village_78968,9418126008,9418126,MAWI
village_78969,9418126009,9418126,RIPA
village_78970,9418126010,9418126,DELEGARI
village_78971,9418127001,9418127,PEKALEME
village_78972,9418127002,9418127,TALEME
village_78973,9418127003,9418127,GIKO
village_78974,9418127005,9418127,KOTORAMBUR
village_78975,9418127006,9418127,MINAGAME
village_78976,9418127007,9418127,KARU
village_78977,9418127008,9418127,TABUH
village_78978,9418127009,9418127,GWAK DUGUNIK
village_78979,9418127011,9418127,AMBIRIK
village_78980,9418541002,9418541,LINGGIRA
village_78981,9418541003,9418541,WEKARU
village_78982,9418541004,9418541,KAGI
village_78983,9418541008,9418541,ALUKUNI
village_78984,9418541010,9418541,YAGAGOBAK
village_78985,9418542001,9418542,GELOK
village_78986,9418542002,9418542,YINUWANU
village_78987,9418542003,9418542,MAKIDO
village_78988,9418542004,9418542,KWA
village_78989,9418542005,9418542,GEKA
village_78990,9418542006,9418542,DIMBARA
village_78991,9418542007,9418542,WANUWI
village_78992,9418542009,9418542,TABUNAKME
village_78993,9418542010,9418542,MAMBERAMONGEN
village_78994,9418543007,9418543,SILO
village_78995,9418543008,9418543,LOGI
village_78996,9418543009,9418543,TAGI
village_78997,9418543011,9418543,DUNDA
village_78998,9418543013,9418543,TAMOK  LAMALUK
village_78999,9418543014,9418543,WANUK
village_79000,9418543015,9418543,RUMBEPAGA
village_79001,9418543016,9418543,YIMBANIME
village_79002,9419021004,9419021,DABE
village_79003,9419021006,9419021,VINYABOR
village_79004,9419021007,9419021,DABE II
village_79005,9419021008,9419021,FITO
village_79006,9419021009,9419021,NENGKE II / NENGKE BARU
village_79007,9419021014,9419021,ARTIBE
village_79008,9419021017,9419021,BURTIN / ASSYAF
village_79009,9419021018,9419021,TAKAR III / KWENTOR
village_79010,9419022001,9419022,YAMBEN / BENERAF
village_79011,9419022002,9419022,BETAF
village_79012,9419022005,9419022,SUNUM / YAMNA
village_79013,9419022006,9419022,BETAF II / TAMNIR
village_79014,9419022007,9419022,BERENAF II / SIMAPDE
village_79015,9419022009,9419022,BETAF III
village_79016,9419024001,9419024,KOMRA
village_79017,9419024002,9419024,ANSUDU
village_79018,9419024003,9419024,ANSUDU II / SREM
village_79019,9419024004,9419024,MAWESWARES
village_79020,9419025001,9419025,MAFEN TOR
village_79021,9419025002,9419025,NIKA TIDI
village_79022,9419025003,9419025,ARARE
village_79023,9419025004,9419025,AMPERA
village_79024,9419025005,9419025,TABRAWAR
village_79025,9419025006,9419025,TIMRON
village_79026,9419031004,9419031,TARONTA
village_79027,9419031005,9419031,ARMOPA
village_79028,9419031007,9419031,BEBON JAYA
village_79029,9419031011,9419031,TETOM
village_79030,9419031013,9419031,NARUM
village_79031,9419032001,9419032,TARAWASI
village_79032,9419032002,9419032,MAWESDAY
village_79033,9419032003,9419032,KAPTIAU
village_79034,9419032006,9419032,TAMARSARI
village_79035,9419032007,9419032,MAWESMUKTI
village_79036,9419032008,9419032,GWINJAYA
village_79037,9419033001,9419033,KRIM / PODENA
village_79038,9419033002,9419033,ANUS
village_79039,9419033003,9419033,RIMSERSARI
village_79040,9419033006,9419033,KORUR
village_79041,9419033007,9419033,YARSUN
village_79042,9419033008,9419033,ROTEA
village_79043,9419033009,9419033,ANUS II
village_79044,9419033010,9419033,PODENA II
village_79045,9419040003,9419040,SAMANENTE
village_79046,9419040004,9419040,KONDERJAN
village_79047,9419040006,9419040,DENANDER
village_79048,9419040008,9419040,SAKRON TANE
village_79049,9419041001,9419041,BORA BORA
village_79050,9419041002,9419041,TOGONFO / TEMINABOR
village_79051,9419041003,9419041,WAAF
village_79052,9419041004,9419041,SEGAR TOR
village_79053,9419050004,9419050,SARMO
village_79054,9419050005,9419050,SARMI
village_79055,9419050006,9419050,MARARENA
village_79056,9419050007,9419050,SAWAR
village_79057,9419050012,9419050,ARMO
village_79058,9419050013,9419050,TAFAREWAR
village_79059,9419050014,9419050,LEMBAH NEIDAM
village_79060,9419051001,9419051,SEWAN
village_79061,9419051005,9419051,WASKEY
village_79062,9419051011,9419051,SEWAN II
village_79063,9419052001,9419052,MUNUKANIA
village_79064,9419052004,9419052,KASUKWE
village_79065,9419052005,9419052,WAPOANIA
village_79066,9419053002,9419053,BAGAISERWAR
village_79067,9419053003,9419053,NANOT
village_79068,9419053004,9419053,BAGAISERWAR II
village_79069,9419053005,9419053,SUMSAR
village_79070,9419053006,9419053,RORENA
village_79071,9419054001,9419054,HOLMAFEM
village_79072,9419054002,9419054,EBRAM
village_79073,9419054003,9419054,TANJUNG BATU
village_79074,9419054005,9419054,OMTE/KWEPKE
village_79075,9419055001,9419055,AMSIRA
village_79076,9419055002,9419055,SIARATESA
village_79077,9419055003,9419055,ANGKASA II
village_79078,9419055004,9419055,KAMENAWARI
village_79079,9419055005,9419055,NISRO
village_79080,9419055006,9419055,SIANTOA
village_79081,9419060013,9419060,WAIM
village_79082,9419060014,9419060,ARBAIS
village_79083,9419060015,9419060,ARUSWAR
village_79084,9419060017,9419060,MARTEWAR
village_79085,9419060018,9419060,WARI
village_79086,9419060020,9419060,NIWERAWAR
village_79087,9419060022,9419060,WEBRO
village_79088,9419061001,9419061,SASAWAPECE
village_79089,9419061002,9419061,WAMARIRI
village_79090,9419061003,9419061,AURIMI
village_79091,9419061004,9419061,TAMAYA
village_79092,9419061009,9419061,SYURIMANIA
village_79093,9419061011,9419061,KWAPITANIA
village_79094,9419062001,9419062,KARFASIA
village_79095,9419062002,9419062,MASEP
village_79096,9419062004,9419062,BURGENA
village_79097,9419062005,9419062,SAMORKENA
village_79098,9419063001,9419063,KAPESO
village_79099,9419063002,9419063,PINA
village_79100,9419063003,9419063,AIRORAN
village_79101,9419063004,9419063,MURARA
village_79102,9419063005,9419063,MANIWA
village_79103,9420010002,9420010,SEMOGRAFI
village_79104,9420010004,9420010,UMUAF
village_79105,9420010007,9420010,YAMRAF II
village_79106,9420010008,9420010,TATAKRA
village_79107,9420011001,9420011,TOWE LAMA / TOWE ATAS
village_79108,9420011002,9420011,TOWE HITAM
village_79109,9420011003,9420011,BIAS
village_79110,9420011006,9420011,TERPONES
village_79111,9420011007,9420011,TEFALMA
village_79112,9420012001,9420012,AMGOTRO
village_79113,9420012003,9420012,FAFENUMBU
village_79114,9420012004,9420012,AKARINDA
village_79115,9420012005,9420012,JIFANGGRY
village_79116,9420012006,9420012,JABANDA
village_79117,9420012007,9420012,MONGGOAFI
village_79118,9420020001,9420020,MOLOF
village_79119,9420020003,9420020,WARLEF
village_79120,9420020005,9420020,WOSLAY
village_79121,9420020007,9420020,WALEY
village_79122,9420020008,9420020,NAMLA
village_79123,9420021002,9420021,WONAM
village_79124,9420021003,9420021,KIAMBRA
village_79125,9420021004,9420021,KAISENAR
village_79126,9420021005,9420021,TEFANMA I
village_79127,9420030001,9420030,KALIMO
village_79128,9420030002,9420030,YUWAINDA
village_79129,9420030003,9420030,BANDA
village_79130,9420030005,9420030,KALIFAM
village_79131,9420030006,9420030,AMPAS
village_79132,9420030007,9420030,BOMPAI
village_79133,9420030008,9420030,SACK
village_79134,9420040001,9420040,NAWA / SAWANAWA
village_79135,9420040006,9420040,WORKWANA
village_79136,9420040007,9420040,UPT PIR III / BAGIA
village_79137,9420040008,9420040,UBIYAU
village_79138,9420040010,9420040,UPT PIR II / YAMTA
village_79139,9420040011,9420040,ARSO KOTA
village_79140,9420040012,9420040,UPT PIR I / YANAMAA
village_79141,9420040013,9420040,UPT ARSO II / YUWANAIN
village_79142,9420040015,9420040,ASYAMAN
village_79143,9420040021,9420040,SAWABUM
village_79144,9420040022,9420040,BATE / BIBIOSI
village_79145,9420041003,9420041,KIBAY
village_79146,9420041004,9420041,SANGKE
village_79147,9420041005,9420041,SKOFRO
village_79148,9420041014,9420041,AMYU
village_79149,9420042001,9420042,UPT ARSO X / YATURAHARJA
village_79150,9420042002,9420042,UPT ARSO XI / IFIA-FIA
village_79151,9420042003,9420042,UPT ARSO VI / YAMMUA
village_79152,9420042004,9420042,UPT ARSO VIII / DUKWIA
village_79153,9420042005,9420042,UPT ARSO I / SANGGARIA
village_79154,9420042006,9420042,UPT ARSO VII / WARBO
village_79155,9420042007,9420042,YOWONG
village_79156,9420042008,9420042,BABURIA
village_79157,9420043001,9420043,SAWYATAMI
village_79158,9420043002,9420043,PYAWI
village_79159,9420043004,9420043,WAMBES
village_79160,9420043005,9420043,UPT PIR V / YAMARA
village_79161,9420043006,9420043,UPT PIR IV / WONOREJO
village_79162,9420043007,9420043,USKWAR
village_79163,9420050001,9420050,SKAMTO
village_79164,9420050002,9420050,UPT ARSO XIII / NARAMBEN
village_79165,9420050003,9420050,UPT ARSO XIV / WULUKUBUN
village_79166,9420050004,9420050,UPT ARSO V / WIYANTRI
village_79167,9420050005,9420050,UPT ARSO IV / ARSOPURA
village_79168,9420050006,9420050,UPT ARSO III / JAIFURI
village_79169,9420050007,9420050,UPT ARSO IX / INTAIMILYAN
village_79170,9420050008,9420050,UPT ARSO XII / TRAIMILYAN
village_79171,9420050009,9420050,WALMA
village_79172,9420050010,9420050,GUDANG GARAM
village_79173,9420050011,9420050,SAEFEN 4.2
village_79174,9420050012,9420050,ALANG-ALANG RAYA
village_79175,9426010014,9426010,SAWARA JAYA SP VI
village_79176,9426010015,9426010,WAREN SATU
village_79177,9426010016,9426010,WAREN DUA
village_79178,9426010017,9426010,SARAFAMBAI
village_79179,9426010018,9426010,NONOMI
village_79180,9426010030,9426010,BATU ZAMAN
village_79181,9426011005,9426011,TOIRE SP I
village_79182,9426011006,9426011,AWASO
village_79183,9426011007,9426011,SOIMIANGGA
village_79184,9426011008,9426011,HARAPAN JAYA SP II
village_79185,9426011009,9426011,DEMISA SP III
village_79186,9426011010,9426011,OTODEMO
village_79187,9426011011,9426011,FIRO
village_79188,9426012001,9426012,KEMON JAYA SP V
village_79189,9426012002,9426012,MAMBUI
village_79190,9426012003,9426012,UREI FAISEI TIGA
village_79191,9426012004,9426012,UREI FAISEI DUA
village_79192,9426012005,9426012,NUBUAI
village_79193,9426012006,9426012,APAINABO
village_79194,9426012007,9426012,UREI FAISEI SATU/SANGGEI
village_79195,9426012008,9426012,USAIWA
village_79196,9426012009,9426012,RONGGAIWA
village_79197,9426012010,9426012,PARADOI
village_79198,9426012011,9426012,GHOYUI
village_79199,9426012012,9426012,RORISI
village_79200,9426013001,9426013,SOWIWA
village_79201,9426013002,9426013,RUAMBAK JAYA SP VII
village_79202,9426013003,9426013,BAINO JAYA SP IV
village_79203,9426013004,9426013,BOTAWA
village_79204,9426013005,9426013,AIBOA/EPAWA
village_79205,9426013006,9426013,RASAWA
village_79206,9426013007,9426013,MOROWA
village_79207,9426013008,9426013,NAU
village_79208,9426014001,9426014,WAPOGA
village_79209,9426014002,9426014,AWERA
village_79210,9426014003,9426014,PIRARE
village_79211,9426014004,9426014,SYEWA/MIRARE
village_79212,9426014005,9426014,DOKIS
village_79213,9426014006,9426014,KAMARISANO
village_79214,9426014007,9426014,WAWERI
village_79215,9426020010,9426020,SINONDE
village_79216,9426020012,9426020,SAURI SIRAMI
village_79217,9426020013,9426020,KOWEDA
village_79218,9426020014,9426020,KALI BARU
village_79219,9426020015,9426020,SIRAMI
village_79220,9426020017,9426020,OBUTAI
village_79221,9426020018,9426020,WAIRO
village_79222,9426020019,9426020,KOWOGI
village_79223,9426020020,9426020,EMAURI
village_79224,9426021001,9426021,FAFADO
village_79225,9426021002,9426021,WOBARI
village_79226,9426021003,9426021,UNAREU
village_79227,9426021004,9426021,AIMASI
village_79228,9426021006,9426021,GHAIWANDO
village_79229,9426021007,9426021,ORAMBIN
village_79230,9426021008,9426021,WAGHARE
village_79231,9426021009,9426021,GHAIWARU
village_79232,9426021010,9426021,WOMORISI
village_79233,9426022001,9426022,ANIBOI
village_79234,9426022002,9426022,FAFAI
village_79235,9426022003,9426022,URATO
village_79236,9426022004,9426022,MAYAGHAIDO
village_79237,9426022005,9426022,AIWA
village_79238,9426022006,9426022,DEMBA
village_79239,9426022007,9426022,RONARAI
village_79240,9426022009,9426022,WUDOKURI
village_79241,9426022010,9426022,BIATI
village_79242,9426023001,9426023,MAMBAI
village_79243,9426023002,9426023,NAPANI
village_79244,9426023003,9426023,SOYOI
village_79245,9426023004,9426023,DAIMBOA
village_79246,9426023005,9426023,WAINARISI
village_79247,9426023006,9426023,FAFARUI
village_79248,9426023007,9426023,SEGHA
village_79249,9426023008,9426023,SINABO
village_79250,9426023009,9426023,DAWOA
village_79251,9426023010,9426023,WOINUI
village_79252,9426024001,9426024,WONTI BOKHODARO
village_79253,9426024002,9426024,ODASE
village_79254,9426024003,9426024,WANDA
village_79255,9426024004,9426024,SIFUISERA
village_79256,9426024005,9426024,BORUMEI
village_79257,9426024006,9426024,WONTI KAI
village_79258,9426024007,9426024,GHEROI
village_79259,9426024008,9426024,GHOIWI SAMBERI
village_79260,9426024009,9426024,MOYUFURI
village_79261,9426024010,9426024,FIMORE
village_79262,9426030001,9426030,MATADI
village_79263,9426030002,9426030,DIMBA
village_79264,9426030003,9426030,MPOMINATADI
village_79265,9426030004,9426030,MAIYAPO
village_79266,9426030005,9426030,OYETADI
village_79267,9426030006,9426030,MAOLAGI
village_79268,9426030007,9426030,MBAINDOTADI
village_79269,9426030008,9426030,NABUYA
village_79270,9426030009,9426030,DAPIYAGA
village_79271,9426030010,9426030,WALAMPA BUTU
village_79272,9426030011,9426030,DIDIWOI
village_79273,9426030013,9426030,MALEWOYA
village_79274,9426030014,9426030,TUNGGAMBA
village_79275,9426030015,9426030,EBAWAIDA
village_79276,9426030016,9426030,DABOTO
village_79277,9426040001,9426040,DAIRI
village_79278,9426040002,9426040,SPOIRI
village_79279,9426040003,9426040,SOOH
village_79280,9426040004,9426040,DIWA
village_79281,9426040005,9426040,KAWARI
village_79282,9426040006,9426040,KUAISA
village_79283,9426040007,9426040,FOIDA
village_79284,9426040008,9426040,DIROU
village_79285,9426040009,9426040,ANTU ARU
village_79286,9426040010,9426040,WAUKA
village_79287,9427010007,9427010,DIDIABOLO
village_79288,9427010008,9427010,ODORI
village_79289,9427010009,9427010,FANINDI
village_79290,9427010018,9427010,AWAKI
village_79291,9427010019,9427010,WARBEFONDI
village_79292,9427010020,9427010,MARYAIDORI
village_79293,9427011001,9427011,ARURI
village_79294,9427011002,9427011,YAMNAISU
village_79295,9427011004,9427011,RAYORI
village_79296,9427011005,9427011,WONGKEINA
village_79297,9427011006,9427011,IMBIRSBARI
village_79298,9427011008,9427011,MBRUWANDI
village_79299,9427011009,9427011,MANGGONSWAN
village_79300,9427020005,9427020,WARSA
village_79301,9427020006,9427020,WARBOR
village_79302,9427020007,9427020,KOBARI JAYA
village_79303,9427020008,9427020,FANJUR
village_79304,9427021001,9427021,NAPISNDI
village_79305,9427021002,9427021,AMYAS
village_79306,9427021003,9427021,KOIRYAKAM
village_79307,9427021004,9427021,WARYEI
village_79308,9427021005,9427021,MASYAI
village_79309,9427021006,9427021,WAYORI
village_79310,9427021008,9427021,MAPIA
village_79311,9427030001,9427030,WAFOR
village_79312,9427030002,9427030,SAUYAS
village_79313,9427030003,9427030,SORENDIDORI
village_79314,9427030004,9427030,WARYESI
village_79315,9427030005,9427030,WOMBONDA
village_79316,9427030006,9427030,YAWERMA
village_79317,9427030007,9427030,MARSRAM
village_79318,9427030009,9427030,DOUWBO
village_79319,9427030010,9427030,SYURDORI
village_79320,9428030002,9428030,NADOFOAI
village_79321,9428030003,9428030,RAWIWA
village_79322,9428030004,9428030,BARAPASI
village_79323,9428030005,9428030,MARIKAI
village_79324,9428030006,9428030,BARIWARO
village_79325,9428031001,9428031,WATIARO
village_79326,9428031002,9428031,BAITANISA
village_79327,9428031003,9428031,DADAT
village_79328,9428031004,9428031,KAMAI
village_79329,9428031005,9428031,GESA BARU
village_79330,9428031006,9428031,KEREMA
village_79331,9428032001,9428032,BENSOR
village_79332,9428032002,9428032,SORABI
village_79333,9428032003,9428032,POIWAI
village_79334,9428032004,9428032,RAPAMAREI
village_79335,9428032005,9428032,ANASI
village_79336,9428032006,9428032,BONOI
village_79337,9428032007,9428032,TAMAKURI
village_79338,9428040001,9428040,BAUDI
village_79339,9428040003,9428040,SWASESO
village_79340,9428040004,9428040,KAPESO
village_79341,9428040005,9428040,BAGUSA
village_79342,9428040006,9428040,WAREMBORI
village_79343,9428040007,9428040,YOKE
village_79344,9428050001,9428050,DANAU BIRA
village_79345,9428050002,9428050,BURMESO
village_79346,9428050004,9428050,KASONAWEJA
village_79347,9428050005,9428050,NAMUNAWEJA
village_79348,9428050006,9428050,ANGGRESO
village_79349,9428050011,9428050,MARINE VALEN
village_79350,9428050017,9428050,KWERBA
village_79351,9428050018,9428050,MUARAMAREI
village_79352,9428051001,9428051,METAWEJA
village_79353,9428051002,9428051,BABIJA
village_79354,9428051003,9428051,SASAWAKWESAR
village_79355,9428060003,9428060,KUSTRA
village_79356,9428060004,9428060,NOYADI
village_79357,9428060005,9428060,OBOGOI
village_79358,9428060006,9428060,TUWAO
village_79359,9428060007,9428060,WAKEYADI
village_79360,9428070001,9428070,TAIYAI
village_79361,9428070002,9428070,BARERI
village_79362,9428070003,9428070,KAYI / KAY SETA
village_79363,9428070004,9428070,SIKARI
village_79364,9428070005,9428070,FONA
village_79365,9428070006,9428070,HAYA
village_79366,9428080003,9428080,DOUW
village_79367,9428080006,9428080,PAPASENA II
village_79368,9428080007,9428080,PAPASENA I
village_79369,9428080008,9428080,TAIYEVE
village_79370,9428080009,9428080,DABRA
village_79371,9428080010,9428080,FOAU
village_79372,9428080011,9428080,FOKRI / BASO
village_79373,9428080014,9428080,TARIA
village_79374,9428080015,9428080,KWA
village_79375,9429010002,9429010,NDUGWA
village_79376,9429010021,9429010,BIALA
village_79377,9429010022,9429010,BAMBISIK
village_79378,9429010023,9429010,SITPOGOL
village_79379,9429011001,9429011,GUNIA
village_79380,9429011002,9429011,KWEGONO
village_79381,9429011003,9429011,YERETMA
village_79382,9429011004,9429011,ANGGULPA
village_79383,9429011005,9429011,MOBA DUA
village_79384,9429011006,9429011,LANGPANG
village_79385,9429011007,9429011,PIJAMA
village_79386,9429011008,9429011,MOBA
village_79387,9429012001,9429012,NGANAI
village_79388,9429012002,9429012,SITGAMA
village_79389,9429012003,9429012,PIJA
village_79390,9429012004,9429012,MURUPBAYE
village_79391,9429012005,9429012,SIAT
village_79392,9429013001,9429013,NANGGOAL
village_79393,9429013002,9429013,KORA
village_79394,9429013003,9429013,WENAM
village_79395,9429013005,9429013,BRUTNAI
village_79396,9429020002,9429020,KENYAM
village_79397,9429020008,9429020,KEMALI
village_79398,9429020009,9429020,SRALALA
village_79399,9429020012,9429020,YUNAT
village_79400,9429020025,9429020,BOMBAN
village_79401,9429021002,9429021,RAPA
village_79402,9429021003,9429021,TOBONGGOM
village_79403,9429021004,9429021,SOKORE
village_79404,9429021005,9429021,TOMBISIK
village_79405,9429021006,9429021,PARIS
village_79406,9429021008,9429021,YEPMA
village_79407,9429022002,9429022,BANGGABAEK
village_79408,9429022003,9429022,ALGURU
village_79409,9429022005,9429022,SAGAPUSATU
village_79410,9429023001,9429023,WENDAMA
village_79411,9429023003,9429023,YENAI
village_79412,9429030001,9429030,GESELEMA
village_79413,9429030005,9429030,TALEM
village_79414,9429030006,9429030,KOSOLPEM
village_79415,9429031002,9429031,GEMAM
village_79416,9429031003,9429031,PURUWA
village_79417,9429032001,9429032,MAIMA
village_79418,9429032002,9429032,NOLO
village_79419,9429032003,9429032,YENGGELO
village_79420,9429032004,9429032,WUAREM
village_79421,9429033002,9429033,ALAMA
village_79422,9429033003,9429033,NOLIT
village_79423,9429033004,9429033,KULESA
village_79424,9429034002,9429034,MEBOROK
village_79425,9429034004,9429034,NGENAMBA
village_79426,9429034005,9429034,NARUGUM
village_79427,9429034006,9429034,EREGENMANGGE
village_79428,9429034007,9429034,TALPAM
village_79429,9429034008,9429034,APTAM
village_79430,9429034009,9429034,SIGNIMAREM
village_79431,9429034010,9429034,BONE
village_79432,9429034011,9429034,OLONMU
village_79433,9429034012,9429034,SABIEM
village_79434,9429034014,9429034,LUMURAK
village_79435,9429040002,9429040,MAPENDUMA
village_79436,9429040010,9429040,DUMA
village_79437,9429040011,9429040,YOE
village_79438,9429040012,9429040,PALSAM
village_79439,9429040015,9429040,NOWOMLUSU
village_79440,9429040016,9429040,KELAPA DUA
village_79441,9429040018,9429040,LUNGGADUMU
village_79442,9429041001,9429041,KROPTAK
village_79443,9429041002,9429041,GOL
village_79444,9429041004,9429041,GOLPAREK
village_79445,9429041005,9429041,PESAT
village_79446,9429041006,9429041,KOMOROAM
village_79447,9429042001,9429042,PARO
village_79448,9429042002,9429042,LOMBRIK
village_79449,9429042003,9429042,ANIMAREM
village_79450,9429042004,9429042,TAWELMA
village_79451,9429042005,9429042,LOARABA
village_79452,9429043002,9429043,BAMBI
village_79453,9429043003,9429043,KAGAYEM
village_79454,9429043004,9429043,OSAMA
village_79455,9429043006,9429043,ININKWANING
village_79456,9429043007,9429043,KUMBUKLEMA
village_79457,9429043009,9429043,SANWARUK
village_79458,9429043012,9429043,PEYA PEYA
village_79459,9429043013,9429043,NARUGU
village_79460,9429050018,9429050,DONDOKLAME
village_79461,9429050019,9429050,DOBOPEM
village_79462,9429050020,9429050,PARU
village_79463,9429050022,9429050,KEMAMBURU
village_79464,9429050023,9429050,WOMSIT
village_79465,9429050025,9429050,KEREP ANGGOMA
village_79466,9429050026,9429050,MANEP
village_79467,9429050028,9429050,YALSENGGE
village_79468,9429050034,9429050,SARIT
village_79469,9429050037,9429050,SAMBUA
village_79470,9429050038,9429050,GISAROK
village_79471,9429050039,9429050,ISIKLAK
village_79472,9429051001,9429051,YAL
village_79473,9429051002,9429051,PALPAM
village_79474,9429051003,9429051,SITBODO
village_79475,9429051004,9429051,DIRINGGAMA
village_79476,9429051007,9429051,YABA
village_79477,9429051008,9429051,DENGPA
village_79478,9429051009,9429051,GIRIMNAK
village_79479,9429051010,9429051,LAMBULE
village_79480,9429051011,9429051,SUJUMBODO
village_79481,9429051012,9429051,SUWELAMA
village_79482,9429051013,9429051,GULAREM
village_79483,9429051015,9429051,YIMOGI
village_79484,9429051016,9429051,SAMBA
village_79485,9429051017,9429051,MUGIAREM
village_79486,9429051018,9429051,DANGENPEM
village_79487,9429051020,9429051,UNDO
village_79488,9429052001,9429052,MAM
village_79489,9429052003,9429052,WOLMBAM
village_79490,9429052004,9429052,WANDUAMA
village_79491,9429052006,9429052,LAKDA
village_79492,9429052007,9429052,YEBANDUI
village_79493,9429052008,9429052,LARUID
village_79494,9429052009,9429052,DENDAMBA
village_79495,9429052010,9429052,KIBIAREM
village_79496,9429052011,9429052,PAPUAREM
village_79497,9429052012,9429052,KIBO
village_79498,9429052014,9429052,DARAKMA
village_79499,9429060002,9429060,EKILAPOK
village_79500,9429060011,9429060,KARUNGGAME
village_79501,9429060013,9429060,DISENDOBO
village_79502,9429060014,9429060,SUMBO
village_79503,9429060015,9429060,YEBADOLA
village_79504,9429060035,9429060,WIRITLAK
village_79505,9429060036,9429060,DELSA
village_79506,9429060037,9429060,BOROIT
village_79507,9429061001,9429061,DAL
village_79508,9429061002,9429061,SILAN
village_79509,9429061004,9429061,KABONERI
village_79510,9429061005,9429061,SILANKURU
village_79511,9429062003,9429062,UENOMA
village_79512,9429062004,9429062,PASEBEM
village_79513,9429062005,9429062,SOKMIE
village_79514,9429062007,9429062,OLDOBO
village_79515,9429062009,9429062,KOKUJONDUMU
village_79516,9429063002,9429063,DAKBIRI
village_79517,9429063003,9429063,ABUALAK
village_79518,9429063004,9429063,URUGOM
village_79519,9429063005,9429063,AREA
village_79520,9429063006,9429063,WUMAGA
village_79521,9429063007,9429063,GULAMA
village_79522,9429063008,9429063,KIGAM
village_79523,9429070002,9429070,MBUA
village_79524,9429070008,9429070,OTALAMA
village_79525,9429070009,9429070,ARUGIA
village_79526,9429070010,9429070,OPMU
village_79527,9429070012,9429070,KOGOMARU
village_79528,9429071002,9429071,BAKLEMA
village_79529,9429071005,9429071,KOSOBAK
village_79530,9429072001,9429072,WUTPAGA
village_79531,9429072004,9429072,WUONE
village_79532,9429072005,9429072,LAUREN
village_79533,9429072006,9429072,WANGUN
village_79534,9429073001,9429073,NENGGEANGIN
village_79535,9429073002,9429073,NENGGEA
village_79536,9429073003,9429073,WULAGUME
village_79537,9429073004,9429073,KOMBAMA
village_79538,9429073005,9429073,WENGGENAMBUT
village_79539,9429074001,9429074,KLABYPMA
village_79540,9429074004,9429074,KABOLILANGEN
village_79541,9429074005,9429074,KOLMA
village_79542,9429074006,9429074,BRAMBEL
village_79543,9429074007,9429074,LABRIK
village_79544,9429080001,9429080,GEAREK
village_79545,9429080006,9429080,WENEWORAROSA
village_79546,9429080009,9429080,BEMOGI
village_79547,9429080010,9429080,GILINGGA
village_79548,9429081001,9429081,MANDALA
village_79549,9429081002,9429081,PASIR PUTIH
village_79550,9429082003,9429082,PIJEMAE
