id,dist_id,reg_id,name
district_5414,7205081,7205,BANAWA SELATAN
district_5415,7205082,7205,BANAWA TENGAH
district_5416,7205090,7205,LABUAN
district_5417,7205091,7205,TANANTOVEA
district_5418,7205100,7205,SINDUE
district_5419,7205101,7205,SINDUE TOMBUSABORA
district_5420,7205102,7205,SINDUE TOBATA
district_5421,7205120,7205,SIRENJA
district_5422,7205130,7205,BALAESANG
district_5423,7205131,7205,BALAESANG TANJUNG
district_5424,7205140,7205,DAMPELAS
district_5425,7205160,7205,SOJOL
district_5426,7205161,7205,SOJOL UTARA
district_5427,7206010,7206,DAMPAL SELATAN
district_5428,7206020,7206,DAMPAL UTARA
district_5429,7206030,7206,DONDO
district_5430,7206031,7206,OGODEIDE
district_5431,7206032,7206,BASIDONDO
district_5432,7206040,7206,BAOLAN
district_5433,7206041,7206,LAMPASIO
district_5434,7206050,7206,GALANG
district_5435,7206060,7206,TOLITOLI UTARA
district_5436,7206061,7206,DAKO PAMEAN
district_5437,7207010,7207,LAKEA
district_5438,7207011,7207,BIAU
district_5439,7207012,7207,KARAMAT
district_5440,7207020,7207,MOMUNU
district_5441,7207021,7207,TILOAN
district_5442,7207030,7207,BOKAT
district_5443,7207031,7207,BUKAL
district_5444,7207040,7207,BUNOBOGU
district_5445,7207041,7207,GADUNG
district_5446,7207050,7207,PALELEH
district_5447,7207051,7207,PALELEH BARAT
district_5448,7208010,7208,SAUSU
district_5449,7208011,7208,TORUE
district_5450,7208012,7208,BALINGGI
district_5451,7208020,7208,PARIGI
district_5452,7208021,7208,PARIGI SELATAN
district_5453,7208022,7208,PARIGI BARAT
district_5454,7208023,7208,PARIGI UTARA
district_5455,7208024,7208,PARIGI TENGAH
district_5456,7208030,7208,AMPIBABO
district_5457,7208031,7208,KASIMBAR
district_5458,7208032,7208,TORIBULU
district_5459,7208033,7208,SINIU
district_5460,7208040,7208,TINOMBO
district_5461,7208041,7208,TINOMBO SELATAN
district_5462,7208042,7208,SIDOAN
district_5463,7208050,7208,TOMINI
district_5464,7208051,7208,MEPANGA
district_5465,7208052,7208,PALASA
district_5466,7208060,7208,MOUTONG
district_5467,7208061,7208,BOLANO LAMBUNU
district_5468,7208062,7208,TAOPA
district_5469,7208063,7208,BOLANO
district_5470,7208064,7208,ONGKA MALINO
district_5471,7209010,7209,TOJO BARAT
district_5472,7209020,7209,TOJO
district_5473,7209030,7209,ULUBONGKA
district_5474,7209040,7209,AMPANA TETE
district_5475,7209050,7209,AMPANA KOTA
district_5476,7209051,7209,RATOLINDO
district_5477,7209060,7209,UNA - UNA
district_5478,7209061,7209,BATUDAKA
district_5479,7209070,7209,TOGEAN
district_5480,7209080,7209,WALEA KEPULAUAN
district_5481,7209081,7209,WALEA BESAR
district_5482,7209082,7209,TALATAKO
district_5483,7210010,7210,PIPIKORO
district_5484,7210020,7210,KULAWI SELATAN
district_5485,7210030,7210,KULAWI
district_5486,7210040,7210,LINDU
district_5487,7210050,7210,NOKILALAKI
district_5488,7210060,7210,PALOLO
district_5489,7210070,7210,GUMBASA
district_5490,7210080,7210,DOLO SELATAN
district_5491,7210090,7210,DOLO BARAT
district_5492,7210100,7210,TANAMBULAVA
district_5493,7210110,7210,DOLO
district_5494,7210120,7210,SIGI BIROMARU
district_5495,7210130,7210,MARAWOLA
district_5496,7210140,7210,MARAWOLA BARAT
district_5497,7210150,7210,KINOVARO
district_5498,7211010,7211,BANGKURUNG
district_5499,7211020,7211,LABOBO
district_5500,7211030,7211,BANGGAI UTARA
district_5501,7211040,7211,BANGGAI
district_5502,7211050,7211,BANGGAI TENGAH
district_5503,7211060,7211,BANGGAI SELATAN
district_5504,7211070,7211,BOKAN KEPULAUAN
district_5505,7212010,7212,MORI ATAS
district_5506,7212020,7212,LEMBO
district_5507,7212030,7212,LEMBO RAYA
district_5508,7212040,7212,PETASIA TIMUR
district_5509,7212050,7212,PETASIA
district_5510,7212060,7212,PETASIA BARAT
district_5511,7212070,7212,MORI UTARA
district_5512,7212080,7212,SOYO JAYA
district_5513,7212090,7212,BUNGKU UTARA
district_5514,7212100,7212,MAMOSALATO
district_5515,7271010,7271,PALU BARAT
district_5516,7271011,7271,TATANGA
district_5517,7271012,7271,ULUJADI
district_5518,7271020,7271,PALU SELATAN
district_5519,7271030,7271,PALU TIMUR
district_5520,7271031,7271,MANTIKULORE
district_5521,7271040,7271,PALU UTARA
district_5522,7271041,7271,TAWAELI
district_5523,7301010,7301,PASIMARANNU
district_5524,7301011,7301,PASILAMBENA
district_5525,7301020,7301,PASIMASSUNGGU
district_5526,7301021,7301,TAKABONERATE
district_5527,7301022,7301,PASIMASSUNGGU TIMUR
district_5528,7301030,7301,BONTOSIKUYU
district_5529,7301040,7301,BONTOHARU
district_5530,7301041,7301,BENTENG
district_5531,7301042,7301,BONTOMANAI
district_5532,7301050,7301,BONTOMATENE
district_5533,7301051,7301,BUKI
district_5534,7302010,7302,GANTARANG
district_5535,7302020,7302,UJUNG BULU
district_5536,7302021,7302,UJUNG LOE
district_5537,7302030,7302,BONTO BAHARI
district_5538,7302040,7302,BONTOTIRO
district_5539,7302050,7302,HERO LANGE-LANGE
district_5540,7302060,7302,KAJANG
district_5541,7302070,7302,BULUKUMPA
district_5542,7302080,7302,RILAU ALE
district_5543,7302090,7302,KINDANG
district_5544,7303010,7303,BISSAPPU
district_5545,7303011,7303,ULUERE
district_5546,7303012,7303,SINOA
district_5547,7303020,7303,BANTAENG
district_5548,7303021,7303,EREMERASA
district_5549,7303030,7303,TOMPOBULU
district_5550,7303031,7303,PA'JUKUKANG
district_5551,7303032,7303,GANTARANGKEKE
district_5552,7304010,7304,BANGKALA
district_5553,7304011,7304,BANGKALA BARAT
district_5554,7304020,7304,TAMALATEA
district_5555,7304021,7304,BONTORAMBA
district_5556,7304030,7304,BINAMU
district_5557,7304031,7304,TURATEA
district_5558,7304040,7304,BATANG
district_5559,7304041,7304,ARUNGKEKE
district_5560,7304042,7304,TAROWANG
district_5561,7304050,7304,KELARA
district_5562,7304051,7304,RUMBIA
district_5563,7305010,7305,MANGARA BOMBANG
district_5564,7305020,7305,MAPPAKASUNGGU
district_5565,7305021,7305,SANROBONE
district_5566,7305030,7305,POLOMBANGKENG SELATAN
district_5567,7305031,7305,PATTALLASSANG
district_5568,7305040,7305,POLOMBANGKENG UTARA
district_5569,7305050,7305,GALESONG SELATAN
district_5570,7305051,7305,GALESONG
district_5571,7305060,7305,GALESONG UTARA
district_5572,7306010,7306,BONTONOMPO
district_5573,7306011,7306,BONTONOMPO SELATAN
district_5574,7306020,7306,BAJENG
district_5575,7306021,7306,BAJENG BARAT
district_5576,7306030,7306,PALLANGGA
district_5577,7306031,7306,BAROMBONG
district_5578,7306040,7306,SOMBA OPU
district_5579,7306050,7306,BONTOMARANNU
district_5580,7306051,7306,PATTALLASSANG
district_5581,7306060,7306,PARANGLOE
district_5582,7306061,7306,MANUJU
district_5583,7306070,7306,TINGGIMONCONG
district_5584,7306071,7306,TOMBOLO PAO
district_5585,7306072,7306,PARIGI
district_5586,7306080,7306,BUNGAYA
district_5587,7306081,7306,BONTOLEMPANGAN
district_5588,7306090,7306,TOMPOBULU
district_5589,7306091,7306,BIRINGBULU
district_5590,7307010,7307,SINJAI BARAT
district_5591,7307020,7307,SINJAI BORONG
district_5592,7307030,7307,SINJAI SELATAN
district_5593,7307040,7307,TELLU LIMPOE
district_5594,7307050,7307,SINJAI TIMUR
district_5595,7307060,7307,SINJAI TENGAH
district_5596,7307070,7307,SINJAI UTARA
district_5597,7307080,7307,BULUPODDO
district_5598,7307090,7307,PULAU SEMBILAN
district_5599,7308010,7308,MANDAI
district_5600,7308011,7308,MONCONGLOE
district_5601,7308020,7308,MAROS BARU
district_5602,7308021,7308,MARUSU
district_5603,7308022,7308,TURIKALE
district_5604,7308023,7308,LAU
district_5605,7308030,7308,BONTOA
district_5606,7308040,7308,BANTIMURUNG
district_5607,7308041,7308,SIMBANG
district_5608,7308050,7308,TANRALILI
district_5609,7308051,7308,TOMPU BULU
district_5610,7308060,7308,CAMBA
district_5611,7308061,7308,CENRANA
district_5612,7308070,7308,MALLAWA
district_5613,7309010,7309,LIUKANG TANGAYA
district_5614,7309020,7309,LIUKANG KALMAS
district_5615,7309030,7309,LIUKANG TUPABBIRING
district_5616,7309031,7309,LIUKANG TUPABBIRING UTARA
district_5617,7309040,7309,PANGKAJENE
district_5618,7309041,7309,MINASATENE
district_5619,7309050,7309,BALOCCI
district_5620,7309051,7309,TONDONG TALLASA
district_5621,7309060,7309,BUNGORO
district_5622,7309070,7309,LABAKKANG
district_5623,7309080,7309,MA'RANG
district_5624,7309091,7309,SEGERI
district_5625,7309092,7309,MANDALLE
district_5626,7310010,7310,TANETE RIAJA
district_5627,7310011,7310,PUJANANTING
district_5628,7310020,7310,TANETE RILAU
district_5629,7310030,7310,BARRU
district_5630,7310040,7310,SOPPENG RIAJA
district_5631,7310041,7310,BALUSU
district_5632,7310050,7310,MALLUSETASI
district_5633,7311010,7311,BONTOCANI
district_5634,7311020,7311,KAHU
district_5635,7311030,7311,KAJUARA
district_5636,7311040,7311,SALOMEKKO
district_5637,7311050,7311,TONRA
district_5638,7311060,7311,PATIMPENG
district_5639,7311070,7311,LIBURENG
district_5640,7311080,7311,MARE
district_5641,7311090,7311,SIBULUE
district_5642,7311100,7311,CINA
district_5643,7311110,7311,BAREBBO
district_5644,7311120,7311,PONRE
district_5645,7311130,7311,LAPPARIAJA
district_5646,7311140,7311,LAMURU
district_5647,7311141,7311,TELLU LIMPOE
district_5648,7311150,7311,BENGO
district_5649,7311160,7311,ULAWENG
district_5650,7311170,7311,PALAKKA
district_5651,7311180,7311,AWANGPONE
district_5652,7311190,7311,TELLU SIATTINGE
district_5653,7311200,7311,AMALI
district_5654,7311210,7311,AJANGALE
district_5655,7311220,7311,DUA BOCCOE
district_5656,7311230,7311,CENRANA
district_5657,7311710,7311,TANETE RIATTANG BARAT
district_5658,7311720,7311,TANETE RIATTANG
district_5659,7311730,7311,TANETE RIATTANG TIMUR
district_5660,7312010,7312,MARIO RIWAWO
district_5661,7312020,7312,LALABATA
district_5662,7312030,7312,LILI RIAJA
district_5663,7312031,7312,GANRA
district_5664,7312032,7312,CITTA
district_5665,7312040,7312,LILI RILAU
district_5666,7312050,7312,DONRI DONRI
district_5667,7312060,7312,MARIO RIAWA
district_5668,7313010,7313,SABBANG PARU
district_5669,7313020,7313,TEMPE
district_5670,7313030,7313,PAMMANA
district_5671,7313040,7313,BOLA
district_5672,7313050,7313,TAKKALALLA
district_5673,7313060,7313,SAJOANGING
district_5674,7313061,7313,PENRANG
district_5675,7313070,7313,MAJAULENG
district_5676,7313080,7313,TANA SITOLO
district_5677,7313090,7313,BELAWA
district_5678,7313100,7313,MANIANG PAJO
district_5679,7313101,7313,GILIRENG
district_5680,7313110,7313,KEERA
district_5681,7313120,7313,PITUMPANUA
district_5682,7314010,7314,PANCA LAUTANG
district_5683,7314020,7314,TELLULIMPO E
district_5684,7314030,7314,WATANG PULU
district_5685,7314040,7314,BARANTI
district_5686,7314050,7314,PANCA RIJANG
district_5687,7314051,7314,KULO
district_5688,7314060,7314,MARITENGNGAE
district_5689,7314061,7314,WATANG SIDENRENG
district_5690,7314070,7314,PITU RIAWA
district_5691,7314080,7314,DUAPITUE
district_5692,7314081,7314,PITU RIASE
district_5693,7315010,7315,SUPPA
district_5694,7315020,7315,MATTIROSOMPE
district_5695,7315021,7315,LANRISANG
district_5696,7315030,7315,MATTIRO BULU
district_5697,7315040,7315,WATANG SAWITTO
district_5698,7315041,7315,PALETEANG
district_5699,7315042,7315,TIROANG
district_5700,7315050,7315,PATAMPANUA
district_5701,7315060,7315,CEMPA
district_5702,7315070,7315,DUAMPANUA
district_5703,7315071,7315,BATULAPPA
district_5704,7315080,7315,LEMBANG
district_5705,7316010,7316,MAIWA
district_5706,7316011,7316,BUNGIN
district_5707,7316020,7316,ENREKANG
district_5708,7316021,7316,CENDANA
district_5709,7316030,7316,BARAKA
district_5710,7316031,7316,BUNTU BATU
district_5711,7316040,7316,ANGGERAJA
district_5712,7316041,7316,MALUA
district_5713,7316050,7316,ALLA
district_5714,7316051,7316,CURIO
district_5715,7316052,7316,MASALLE
district_5716,7316053,7316,BAROKO
district_5717,7317010,7317,LAROMPONG
district_5718,7317011,7317,LAROMPONG SELATAN
district_5719,7317020,7317,SULI
district_5720,7317021,7317,SULI BARAT
district_5721,7317030,7317,BELOPA
district_5722,7317031,7317,KAMANRE
district_5723,7317032,7317,BELOPA UTARA
district_5724,7317040,7317,BAJO
district_5725,7317041,7317,BAJO BARAT
district_5726,7317050,7317,BASSESANGTEMPE
district_5727,7317051,7317,LATIMOJONG
district_5728,7317052,7317,BASSESANGTEMPE UTARA
district_5729,7317060,7317,BUPON
district_5730,7317061,7317,PONRANG
district_5731,7317062,7317,PONRANG SELATAN
district_5732,7317070,7317,BUA
district_5733,7317080,7317,WALENRANG
district_5734,7317081,7317,WALENRANG TIMUR
district_5735,7317090,7317,LAMASI
district_5736,7317091,7317,WALENRANG UTARA
district_5737,7317092,7317,WALENRANG BARAT
district_5738,7317093,7317,LAMASI TIMUR
district_5739,7318010,7318,BONGGAKARADENG
district_5740,7318011,7318,SIMBUANG
district_5741,7318012,7318,RANO
district_5742,7318013,7318,MAPPAK
district_5743,7318020,7318,MENGKENDEK
district_5744,7318021,7318,GANDANG BATU SILANAN
district_5745,7318030,7318,SANGALLA
district_5746,7318031,7318,SANGALA SELATAN
district_5747,7318032,7318,SANGALLA UTARA
district_5748,7318040,7318,MAKALE
district_5749,7318041,7318,MAKALE SELATAN
district_5750,7318042,7318,MAKALE UTARA
district_5751,7318050,7318,SALUPUTTI
district_5752,7318051,7318,BITTUANG
district_5753,7318052,7318,REMBON
district_5754,7318053,7318,MASANDA
district_5755,7318054,7318,MALIMBONG BALEPE
district_5756,7318061,7318,RANTETAYO
district_5757,7318067,7318,KURRA
district_5758,7322010,7322,SABBANG
district_5759,7322020,7322,BAEBUNTA
district_5760,7322030,7322,MALANGKE
district_5761,7322031,7322,MALANGKE BARAT
district_5762,7322040,7322,SUKAMAJU
district_5763,7322050,7322,BONE-BONE
district_5764,7322051,7322,TANA LILI
district_5765,7322120,7322,MASAMBA
district_5766,7322121,7322,MAPPEDECENG
district_5767,7322122,7322,RAMPI
district_5768,7322130,7322,LIMBONG
district_5769,7322131,7322,SEKO
district_5770,7325010,7325,BURAU
district_5771,7325020,7325,WOTU
district_5772,7325030,7325,TOMONI
district_5773,7325031,7325,TOMONI TIMUR
district_5774,7325040,7325,ANGKONA
district_5775,7325050,7325,MALILI
district_5776,7325060,7325,TOWUTI
district_5777,7325070,7325,NUHA
district_5778,7325071,7325,WASUPONDA
district_5779,7325080,7325,MANGKUTANA
district_5780,7325081,7325,KALAENA
district_5781,7326010,7326,SOPAI
district_5782,7326020,7326,KESU
district_5783,7326030,7326,SANGGALANGI
district_5784,7326040,7326,BUNTAO
district_5785,7326050,7326,RANTEBUA
district_5786,7326060,7326,NANGGALA
district_5787,7326070,7326,TONDON
district_5788,7326080,7326,TALLUNGLIPU
district_5789,7326090,7326,RANTEPAO
district_5790,7326100,7326,TIKALA
district_5791,7326110,7326,SESEAN
district_5792,7326120,7326,BALUSU
district_5793,7326130,7326,SA'DAN
district_5794,7326140,7326,BENGKELEKILA
district_5795,7326150,7326,SESEAN SULOARA
district_5796,7326160,7326,KAPALA PITU
district_5797,7326170,7326,DENDE PIONGAN NAPO
district_5798,7326180,7326,AWAN RANTE KARUA
district_5799,7326190,7326,RINDINGALO
district_5800,7326200,7326,BUNTU PEPASAN
district_5801,7326210,7326,BARUPPU
district_5802,7371010,7371,MARISO
district_5803,7371020,7371,MAMAJANG
district_5804,7371030,7371,TAMALATE
district_5805,7371031,7371,RAPPOCINI
district_5806,7371040,7371,MAKASSAR
district_5807,7371050,7371,UJUNG PANDANG
district_5808,7371060,7371,WAJO
district_5809,7371070,7371,BONTOALA
district_5810,7371080,7371,UJUNG TANAH
district_5811,7371081,7371,KEPULAUAN SANGKARRANG
district_5812,7371090,7371,TALLO
district_5813,7371100,7371,PANAKKUKANG
district_5814,7371101,7371,MANGGALA
district_5815,7371110,7371,BIRING KANAYA
district_5816,7371111,7371,TAMALANREA
district_5817,7372010,7372,BACUKIKI
district_5818,7372011,7372,BACUKIKI BARAT
district_5819,7372020,7372,UJUNG
district_5820,7372030,7372,SOREANG
district_5821,7373010,7373,WARA SELATAN
district_5822,7373011,7373,SENDANA
district_5823,7373020,7373,WARA
district_5824,7373021,7373,WARA TIMUR
district_5825,7373022,7373,MUNGKAJANG
district_5826,7373030,7373,WARA UTARA
district_5827,7373031,7373,BARA
district_5828,7373040,7373,TELLUWANUA
district_5829,7373041,7373,WARA BARAT
district_5830,7401050,7401,LASALIMU
district_5831,7401051,7401,LASALIMU SELATAN
district_5832,7401052,7401,SIONTAPINA
district_5833,7401060,7401,PASAR WAJO
district_5834,7401061,7401,WOLOWA
district_5835,7401062,7401,WABULA
district_5836,7401110,7401,KAPONTORI
district_5837,7402010,7402,TONGKUNO
district_5838,7402011,7402,TONGKUNO SELATAN
district_5839,7402020,7402,PARIGI
district_5840,7402021,7402,BONE
district_5841,7402022,7402,MAROBO
district_5842,7402030,7402,KABAWO
district_5843,7402031,7402,KABANGKA
district_5844,7402032,7402,KONTUKOWUNA
district_5845,7402061,7402,KONTUNAGA
district_5846,7402062,7402,WATOPUTE
district_5847,7402070,7402,KATOBU
district_5848,7402071,7402,LOHIA
district_5849,7402072,7402,DURUKA
district_5850,7402073,7402,BATALAIWORU
district_5851,7402080,7402,NAPABALANO
district_5852,7402081,7402,LASALEPA
district_5853,7402083,7402,TOWEA
district_5854,7402090,7402,WAKORUMBA SELATAN
district_5855,7402091,7402,PASIR PUTIH
district_5856,7402092,7402,PASI KOLAGA
district_5857,7402111,7402,MALIGANO
district_5858,7402112,7402,BATUKARA
district_5859,7403090,7403,SOROPIA
district_5860,7403091,7403,LALONGGASUMEETO
district_5861,7403100,7403,SAMPARA
district_5862,7403101,7403,BONDOALA
district_5863,7403102,7403,BESULUTU
district_5864,7403103,7403,KAPOIALA
district_5865,7403104,7403,ANGGALOMOARE
district_5866,7403105,7403,MOROSI
district_5867,7403130,7403,LAMBUYA
district_5868,7403131,7403,UEPAI
district_5869,7403132,7403,PURIALA
district_5870,7403133,7403,ONEMBUTE
district_5871,7403140,7403,PONDIDAHA
district_5872,7403141,7403,WONGGEDUKU
district_5873,7403142,7403,AMONGGEDO
district_5874,7403143,7403,WONGGEDUKU BARAT
district_5875,7403150,7403,WAWOTOBI
district_5876,7403151,7403,MELUHU
district_5877,7403152,7403,KONAWE
district_5878,7403153,7403,ANGGOTOA
district_5879,7403170,7403,UNAAHA
district_5880,7403171,7403,ANGGABERI
district_5881,7403180,7403,ABUKI
district_5882,7403181,7403,LATOMA
district_5883,7403182,7403,TONGAUNA
district_5884,7403183,7403,ASINUA
district_5885,7403184,7403,PADANGGUNI
district_5886,7403185,7403,TONGAUNA UTARA
district_5887,7403193,7403,ROUTA
district_5888,7404010,7404,WATUBANGGA
district_5889,7404011,7404,TANGGETADA
district_5890,7404012,7404,TOARI
district_5891,7404013,7404,POLINGGONA
district_5892,7404020,7404,POMALAA
district_5893,7404030,7404,WUNDULAKO
district_5894,7404031,7404,BAULA
district_5895,7404060,7404,KOLAKA
district_5896,7404061,7404,LATAMBAGA
district_5897,7404070,7404,WOLO
district_5898,7404071,7404,SAMATURU
district_5899,7404072,7404,IWOIMENDAA
district_5900,7405010,7405,TINANGGEA
district_5901,7405011,7405,LALEMBUU
district_5902,7405020,7405,ANDOOLO
district_5903,7405021,7405,BUKE
district_5904,7405022,7405,ANDOOLO BARAT
district_5905,7405030,7405,PALANGGA
district_5906,7405031,7405,PALANGGA SELATAN
district_5907,7405032,7405,BAITO
district_5908,7405040,7405,LAINEA
district_5909,7405041,7405,LAEYA
district_5910,7405050,7405,KOLONO
district_5911,7405051,7405,KOLONO TIMUR
district_5912,7405060,7405,LAONTI
district_5913,7405070,7405,MORAMO
district_5914,7405071,7405,MORAMO UTARA
district_5915,7405080,7405,KONDA
district_5916,7405081,7405,WOLASI
district_5917,7405090,7405,RANOMEETO
district_5918,7405091,7405,RANOMEETO BARAT
district_5919,7405100,7405,LANDONO
district_5920,7405101,7405,MOWILA
district_5921,7405102,7405,SABULAKOA
district_5922,7405110,7405,ANGATA
district_5923,7405111,7405,BENUA
district_5924,7405112,7405,BASALA
district_5925,7406010,7406,KABAENA
district_5926,7406011,7406,KABAENA UTARA
district_5927,7406012,7406,KABAENA SELATAN
district_5928,7406013,7406,KABAENA BARAT
district_5929,7406020,7406,KABAENA TIMUR
district_5930,7406021,7406,KABAENA TENGAH
district_5931,7406030,7406,RUMBIA
district_5932,7406031,7406,MATA OLEO
district_5933,7406032,7406,KEP. MASALOKA RAYA
district_5934,7406033,7406,RUMBIA TENGAH
district_5935,7406040,7406,RAROWATU
district_5936,7406041,7406,RAROWATU UTARA
district_5937,7406042,7406,MATA USU
district_5938,7406043,7406,LANTARI JAYA
district_5939,7406050,7406,POLEANG TIMUR
district_5940,7406051,7406,POLEANG UTARA
district_5941,7406052,7406,POLEANG SELATAN
district_5942,7406053,7406,POLEANG TENGGARA
district_5943,7406060,7406,POLEANG
district_5944,7406061,7406,POLEANG BARAT
district_5945,7406062,7406,TONTONUNU
district_5946,7406063,7406,POLEANG TENGAH
district_5947,7407010,7407,BINONGKO
district_5948,7407011,7407,TOGO BINONGKO
district_5949,7407020,7407,TOMIA
district_5950,7407021,7407,TOMIA TIMUR
district_5951,7407030,7407,KALEDUPA
district_5952,7407031,7407,KALEDUPA SELATAN
district_5953,7407040,7407,WANGI-WANGI
district_5954,7407050,7407,WANGI-WANGI SELATAN
district_5955,7408010,7408,RANTEANGIN
district_5956,7408011,7408,LAMBAI
district_5957,7408012,7408,WAWO
district_5958,7408020,7408,LASUSUA
district_5959,7408021,7408,KATOI
district_5960,7408030,7408,KODEOHA
district_5961,7408031,7408,TIWU
district_5962,7408040,7408,NGAPA
district_5963,7408041,7408,WATUNOHU
district_5964,7408050,7408,PAKUE
district_5965,7408051,7408,PAKUE UTARA
district_5966,7408052,7408,PAKUE TENGAH
district_5967,7408060,7408,BATU PUTIH
district_5968,7408061,7408,POREHU
district_5969,7408062,7408,TOLALA
district_5970,7409100,7409,BONEGUNU
district_5971,7409101,7409,KAMBOWA
district_5972,7409110,7409,WAKORUMBA
district_5973,7409120,7409,KULISUSU
district_5974,7409121,7409,KULISUSU BARAT
district_5975,7409122,7409,KULISUSU UTARA
district_5976,7410010,7410,SAWA
district_5977,7410011,7410,MOTUI
district_5978,7410020,7410,LEMBO
district_5979,7410030,7410,LASOLO
district_5980,7410031,7410,WAWOLESEA
district_5981,7410032,7410,LASOLO KEPULAUAN
district_5982,7410040,7410,MOLAWE
district_5983,7410050,7410,ASERA
district_5984,7410051,7410,ANDOWIA
district_5985,7410052,7410,OHEO
district_5986,7410060,7410,LANGGIKIMA
district_5987,7410070,7410,WIWIRANO
district_5988,7410071,7410,LANDAWE
district_5989,7411010,7411,AERE
district_5990,7411020,7411,LAMBANDIA
district_5991,7411030,7411,POLI-POLIA
district_5992,7411040,7411,DANGIA
district_5993,7411050,7411,LADONGI
district_5994,7411060,7411,LOEA
district_5995,7411070,7411,TIRAWUTA
district_5996,7411080,7411,LALOLAE
district_5997,7411090,7411,MOWEWE
district_5998,7411100,7411,TINONDO
district_5999,7411110,7411,ULUIWOI
district_6000,7411120,7411,UEESI
district_6001,7412010,7412,WAWONII TENGGARA
district_6002,7412020,7412,WAWONII TIMUR
district_6003,7412030,7412,WAWONII TIMUR LAUT
district_6004,7412040,7412,WAWONII UTARA
district_6005,7412050,7412,WAWONII SELATAN
district_6006,7412060,7412,WAWONII TENGAH
district_6007,7412070,7412,WAWONII BARAT
district_6008,7413010,7413,TIWORO KEPULAUAN
district_6009,7413020,7413,MAGINTI
district_6010,7413030,7413,TIWORO TENGAH
district_6011,7413040,7413,TIWORO SELATAN
district_6012,7413050,7413,TIWORO UTARA
district_6013,7413060,7413,LAWA
district_6014,7413070,7413,SAWERIGADI
district_6015,7413080,7413,BARANGKA
district_6016,7413090,7413,WA DAGA
district_6017,7413100,7413,KUSAMBI
district_6018,7413110,7413,NAPANO KUSAMBI
district_6019,7414010,7414,TALAGA RAYA
district_6020,7414020,7414,MAWASANGKA
district_6021,7414030,7414,MAWASANGKA TENGAH
district_6022,7414040,7414,MAWASANGKA TIMUR
district_6023,7414050,7414,LAKUDO
district_6024,7414060,7414,GU
district_6025,7414070,7414,SANGIA WAMBULU
district_6026,7415010,7415,BATU ATAS
district_6027,7415020,7415,LAPANDEWA
district_6028,7415030,7415,SAMPOLAWA
district_6029,7415040,7415,BATAUGA
district_6030,7415050,7415,SIOMPU BARAT
district_6031,7415060,7415,SIOMPU
district_6032,7415070,7415,KADATUA
district_6033,7471010,7471,MANDONGA
district_6034,7471011,7471,BARUGA
district_6035,7471012,7471,PUUWATU
district_6036,7471013,7471,KADIA
district_6037,7471014,7471,WUA-WUA
district_6038,7471020,7471,POASIA
district_6039,7471021,7471,ABELI
district_6040,7471022,7471,KAMBU
district_6041,7471023,7471,NAMBO
district_6042,7471030,7471,KENDARI
district_6043,7471031,7471,KENDARI BARAT
district_6044,7472010,7472,BETOAMBARI
district_6045,7472011,7472,MURHUM
district_6046,7472012,7472,BATUPOARO
district_6047,7472020,7472,WOLIO
district_6048,7472021,7472,KOKALUKUNA
district_6049,7472030,7472,SORAWOLIO
district_6050,7472040,7472,BUNGI
district_6051,7472041,7472,LEA-LEA
district_6052,7501031,7501,MANANGGU
district_6053,7501040,7501,TILAMUTA
district_6054,7501041,7501,DULUPI
district_6055,7501042,7501,BOTUMOITO
district_6056,7501050,7501,PAGUYAMAN
district_6057,7501051,7501,WONOSARI
district_6058,7501052,7501,PAGUYAMAN PANTAI
district_6059,7502010,7502,BATUDAA PANTAI
district_6060,7502011,7502,BILUHU
district_6061,7502020,7502,BATUDAA
district_6062,7502021,7502,BONGOMEME
district_6063,7502022,7502,TABONGO
district_6064,7502023,7502,DUNGALIYO
district_6065,7502030,7502,TIBAWA
district_6066,7502031,7502,PULUBALA
district_6067,7502040,7502,BOLIYOHUTO
district_6068,7502041,7502,MOOTILANGO
district_6069,7502042,7502,TOLANGOHULA
district_6070,7502043,7502,ASPARAGA
district_6071,7502044,7502,BILATO
district_6072,7502070,7502,LIMBOTO
district_6073,7502071,7502,LIMBOTO BARAT
district_6074,7502080,7502,TELAGA
district_6075,7502081,7502,TELAGA BIRU
district_6076,7502082,7502,TILANGO
district_6077,7502083,7502,TELAGA JAYA
district_6078,7503010,7503,POPAYATO
district_6079,7503011,7503,POPAYATO BARAT
district_6080,7503012,7503,POPAYATO TIMUR
district_6081,7503020,7503,LEMITO
district_6082,7503021,7503,WANGGARASI
district_6083,7503030,7503,MARISA
district_6084,7503031,7503,PATILANGGIO
district_6085,7503032,7503,BUNTULIA
district_6086,7503033,7503,DUHIADAA
district_6087,7503040,7503,RANDANGAN
district_6088,7503041,7503,TALUDITI
district_6089,7503050,7503,PAGUAT
district_6090,7503051,7503,DENGILO
district_6091,7504010,7504,TAPA
district_6092,7504011,7504,BULANGO UTARA
district_6093,7504012,7504,BULANGO SELATAN
district_6094,7504013,7504,BULANGO TIMUR
district_6095,7504014,7504,BULANGO ULU
district_6096,7504020,7504,KABILA
district_6097,7504021,7504,BOTU PINGGE
district_6098,7504022,7504,TILONGKABILA
district_6099,7504030,7504,SUWAWA
district_6100,7504031,7504,SUWAWA SELATAN
district_6101,7504032,7504,SUWAWA TIMUR
district_6102,7504033,7504,SUWAWA TENGAH
